location,bath,bhk,total_sqft_float,price_sqft
15,3.0,3,1925.0,5714.285714285714
25,1.0,1,502.0,4980.0796812749
11,2.0,2,1300.0,5769.2307692307695
33,3.0,3,2790.0,34050.179211469534
5,2.0,3,1410.0,3800.0
23,1.0,1,670.0,5223.880597014925
20,2.0,2,1483.0,6608.226567768037
4,2.0,3,1460.0,5136.986301369862
23,2.0,2,1340.0,4477.611940298507
8,2.0,2,919.0,4352.557127312296
30,2.0,1,710.0,5633.802816901409
8,2.0,3,1500.0,5216.666666666667
2,3.0,3,2061.0,8491.02377486657
28,7.0,7,2425.0,5773.19587628866
32,2.0,2,1303.0,3389.869531849578
4,2.0,2,1015.0,4729.064039408868
0,2.0,2,1275.0,6823.529411764706
0,3.0,3,1460.0,4794.520547945205
14,3.0,3,1832.0,6823.144104803494
13,2.0,2,1088.0,5647.97794117647
37,3.0,3,1564.0,6649.616368286445
36,3.0,3,1700.0,5588.235294117648
23,2.0,2,1300.0,6904.615384615386
29,3.0,3,1600.0,3500.0000000000005
30,3.0,3,1850.0,4756.756756756757
38,2.0,3,1345.0,3494.4237918215613
23,3.0,3,1706.0,7913.247362250879
41,4.0,4,2100.0,8571.42857142857
23,3.0,3,1260.0,5046.0317460317465
6,2.0,2,1100.0,5636.363636363637
39,2.0,2,1210.0,4958.677685950413
23,2.0,2,1155.0,4805.194805194806
15,2.0,2,1132.0,7862.190812720848
14,2.0,2,1359.0,7652.685798381163
27,2.0,2,1145.0,4890.829694323144
41,2.0,2,1226.0,4299.347471451876
8,2.0,2,1363.0,5796.038151137197
29,2.0,2,1200.0,5583.333333333333
33,2.0,2,1440.0,11805.555555555555
24,3.0,3,1545.0,4466.019417475728
25,3.0,3,1470.0,3401.360544217687
0,3.0,3,1650.0,6666.666666666667
7,2.0,3,1095.0,2922.3744292237443
13,2.0,2,1349.0,7249.814677538917
28,1.0,1,480.0,12500.0
40,2.0,2,1216.0,5679.276315789474
28,2.0,2,1290.0,9302.32558139535
8,2.0,2,1156.0,3633.217993079585
37,2.0,2,1230.0,3577.235772357724
21,2.0,3,1930.0,3000.0
40,2.0,2,1216.0,6167.763157894737
21,3.0,3,1452.0,4132.231404958678
40,2.0,2,1355.0,5756.457564575646
36,3.0,3,2145.0,8857.808857808857
6,2.0,2,1550.0,3806.451612903226
23,3.0,3,2100.0,6666.666666666667
4,2.0,2,1115.0,5470.852017937219
41,3.0,3,1692.0,4905.437352245863
16,2.0,3,1385.0,4981.949458483755
17,1.0,1,760.0,3276.315789473684
10,2.0,2,1335.0,5018.7265917603
23,2.0,3,1610.0,3416.1490683229817
14,2.0,2,1341.0,5649.51528709918
38,2.0,3,1285.0,3500.3891050583657
42,3.0,3,1679.0,5487.194758784991
33,3.0,3,2448.0,16339.869281045752
1,1.0,1,500.0,6200.0
40,2.0,2,1255.0,6135.458167330677
14,2.0,2,1040.0,4807.692307692308
40,2.0,2,1216.0,6003.289473684211
41,2.0,2,1033.0,5090.029041626331
41,2.0,2,1390.0,4698.561151079137
40,1.0,1,709.0,4899.153737658674
40,2.0,2,1140.0,3947.368421052631
42,1.0,1,670.0,5500.0
4,2.0,2,1136.0,4225.352112676056
21,2.0,2,1001.0,2997.0029970029973
41,2.0,2,1040.0,4698.076923076923
35,2.0,2,1240.0,3572.58064516129
39,2.0,2,1070.0,4299.065420560748
9,2.0,2,1253.0,5251.3966480446925
40,2.0,2,1190.0,5042.01680672269
40,2.0,2,1312.0,4192.073170731707
21,2.0,2,750.0,5333.333333333334
26,3.0,3,1615.0,7120.743034055728
29,2.0,2,1095.0,5479.45205479452
40,3.0,3,1745.0,5730.659025787966
37,2.0,2,1220.0,3655.7377049180327
38,1.0,2,1100.0,4090.909090909091
11,2.0,3,2017.0,6197.322756569162
6,2.0,3,1400.0,3200.714285714286
38,2.0,2,1125.0,4177.777777777777
2,2.0,3,1551.0,3868.471953578337
40,4.0,4,3200.0,7000.000000000001
29,2.0,2,1060.0,4528.301886792453
40,2.0,2,1096.0,3558.3941605839414
22,1.0,2,1180.0,4237.28813559322
38,2.0,3,1300.0,3615.3846153846152
6,3.0,3,1685.0,5934.718100890208
20,3.0,3,1482.0,5802.968960863697
13,2.0,2,1344.0,8035.714285714286
13,3.0,3,1320.0,17121.21212121212
17,3.0,3,1532.0,6405.352480417754
19,2.0,2,1245.0,8835.341365461847
30,2.0,2,1212.0,4125.412541254125
36,2.0,2,1230.0,5284.552845528456
39,2.0,3,1360.0,6250.0
24,2.0,2,950.0,4105.263157894737
30,2.0,2,1020.0,5392.156862745098
9,2.0,3,1400.0,2888.5714285714284
10,2.0,2,1175.0,5872.340425531915
32,2.0,2,1185.0,3389.873417721519
36,2.0,2,1178.0,3432.088285229202
40,1.0,1,825.0,5442.424242424242
10,2.0,2,1113.12,4941.066551674573
8,2.0,2,1108.0,6060.469314079423
13,2.0,4,3895.0,11578.947368421053
23,2.0,2,700.0,4998.571428571428
30,3.0,3,1850.0,4864.864864864865
34,1.0,1,600.0,7166.666666666667
32,2.0,2,1140.0,4321.929824561404
6,2.0,2,982.0,5600.814663951121
31,5.0,3,2640.0,5378.787878787879
2,2.0,2,1314.0,5235.920852359209
25,3.0,3,1200.0,5583.333333333333
37,2.0,3,1241.0,4915.390813859791
23,2.0,2,1309.0,4919.0221543162725
32,2.0,3,1430.0,3496.5034965034965
31,2.0,2,1065.0,4493.896713615023
6,2.0,2,981.0,3800.2038735983692
17,3.0,3,1525.84,7667.907513238611
5,2.0,2,1200.0,3550.0000000000005
8,2.0,2,1160.0,2887.9310344827586
19,2.0,3,1150.0,4339.130434782609
40,2.0,2,1227.0,4359.413202933986
4,4.0,4,2700.0,9629.62962962963
34,2.0,2,1006.0,5666.003976143142
8,2.0,2,1128.0,5824.468085106383
3,2.0,2,1390.0,6187.050359712231
29,4.0,4,2396.0,13564.273789649416
8,2.0,2,1170.0,2820.512820512821
31,2.0,2,1160.0,3620.689655172414
4,2.0,3,1200.0,5750.0
36,3.0,3,1939.0,5054.151624548736
0,2.0,2,850.0,4941.176470588235
8,2.0,2,1060.0,4811.320754716981
40,2.0,2,1235.0,3805.6680161943323
3,2.0,2,1460.0,4794.520547945205
23,3.0,3,1843.0,4449.267498643516
0,3.0,3,1680.0,6964.285714285715
1,2.0,2,1100.0,3181.8181818181815
30,2.0,2,1120.0,4732.142857142857
17,2.0,3,1100.0,7727.272727272727
38,3.0,3,1685.0,5044.510385756676
29,2.0,2,1050.0,6190.476190476191
4,2.0,3,1465.0,5187.713310580205
27,5.0,4,3401.0,6762.7168479858865
8,1.0,1,630.0,9523.809523809523
33,2.0,2,1440.0,12847.22222222222
22,2.0,2,1140.0,4035.0877192982457
16,3.0,3,1617.5,4549.922720247295
26,3.0,3,2246.0,13357.079252003561
36,5.0,4,3785.0,7397.622192866579
23,3.0,3,1550.0,4200.645161290323
41,2.0,3,1345.0,4237.918215613383
9,2.0,3,975.0,4615.384615384615
19,2.0,2,1152.0,3000.0000000000005
21,6.0,6,2000.0,4250.0
8,2.0,3,1410.0,2695.0354609929077
37,3.0,3,1853.0,3500.2698327037238
27,2.0,2,1455.0,4742.268041237113
13,2.0,2,1138.0,9666.080843585238
36,3.0,3,2556.0,6611.893583724569
37,4.0,3,2195.8356,8425.038741515986
40,3.0,3,1870.0,7379.679144385026
9,4.0,4,6000.0,4333.333333333333
34,2.0,2,1200.0,6333.333333333334
25,2.0,2,725.0,4137.931034482758
20,3.0,3,1645.0,6079.0273556231
29,2.0,2,1026.0,4868.421052631579
19,1.0,2,1100.0,1363.6363636363635
36,2.0,2,1278.0,7042.2535211267605
40,2.0,2,1175.0,3319.1489361702124
36,2.0,2,975.0,2900.0
35,1.0,1,625.0,3040.0
22,3.0,3,1340.0,4925.373134328358
19,1.0,1,750.0,7000.000000000001
9,2.0,2,1116.0,3315.4121863799282
15,2.0,2,948.0,7911.392405063291
37,2.0,3,1200.0,5416.666666666667
40,5.0,4,4400.0,11931.818181818182
5,2.0,2,1334.0,3200.1499250374814
25,1.0,1,500.0,3400.0000000000005
41,3.0,3,2145.0,5827.505827505827
41,5.0,5,1200.0,13500.0
8,3.0,3,1650.0,6060.606060606061
29,4.0,4,3940.0,5583.756345177665
8,2.0,2,1020.0,2887.2549019607845
5,4.0,4,2400.0,6333.333333333334
3,2.0,2,1200.0,5000.0
15,3.0,3,1769.0,5475.975127190503
27,1.0,1,627.0,4784.688995215311
29,3.0,3,1435.0,5087.1080139372825
20,6.0,4,3405.1,11747.085254471234
40,3.0,3,1862.0,6713.211600429646
29,2.0,2,1220.0,4836.065573770492
8,2.0,2,1025.0,4780.487804878049
37,2.0,3,1430.0,3811.1888111888115
10,2.0,3,1291.0,2478.6986831913246
23,3.0,3,1498.0,6341.789052069425
36,3.0,3,2180.0,11009.174311926607
8,2.0,2,1000.0,2970.0
32,2.0,2,1235.0,6072.8744939271255
40,5.0,4,2403.0,14981.2734082397
36,2.0,2,1305.0,7586.206896551724
13,5.0,4,2790.0,7311.8279569892475
31,3.0,4,2010.0,6218.905472636816
10,2.0,2,995.0,4221.10552763819
0,2.0,2,1236.0,4961.974110032363
2,2.0,2,1265.0,5296.442687747036
14,5.0,4,2400.0,16250.0
6,2.0,2,1205.0,4896.265560165975
8,3.0,3,1449.0,6211.180124223602
22,5.0,5,2100.0,7142.857142857142
19,2.0,2,1200.0,6500.0
37,3.0,3,1732.0,4949.769053117783
3,2.0,2,1290.0,6201.550387596899
37,4.0,3,1917.0,5216.484089723526
11,5.0,5,1200.0,21250.0
40,3.0,3,1655.0,6827.794561933535
11,5.0,4,2805.0,5704.0998217468805
2,2.0,2,1126.0,4884.547069271759
13,2.0,2,1250.0,4444.0
41,4.0,4,1800.0,10000.0
40,1.0,1,530.0,5554.7169811320755
35,4.0,4,2585.5,5395.4747631019145
6,2.0,2,1063.0,5456.255879586077
29,2.0,2,881.0,5455.16458569807
17,3.0,3,1680.0,6011.904761904762
33,3.0,3,1640.0,14024.39024390244
8,2.0,2,1065.0,2887.323943661972
8,2.0,2,1070.0,5420.560747663551
32,3.0,3,1280.0,4500.0
9,2.0,2,1125.0,2600.0
36,3.0,3,1755.0,6951.566951566951
8,2.0,2,1210.0,4462.809917355372
8,2.0,3,1500.0,5000.0
42,2.0,3,1381.0,5516.292541636496
40,2.0,2,1085.0,5253.4562211981565
40,1.0,1,905.0,5524.861878453038
14,3.0,3,1685.0,5637.982195845697
23,3.0,3,1665.0,5219.81981981982
15,2.0,2,1257.0,5650.755767700875
40,3.0,3,1600.0,5125.0
20,3.0,3,1650.0,6727.272727272728
40,4.0,4,1230.0,6504.065040650407
26,2.0,2,1300.0,6307.692307692308
21,2.0,2,1000.0,4450.0
40,2.0,2,1255.0,3187.2509960159364
36,2.0,2,1040.0,3557.6923076923076
38,2.0,2,1180.0,3499.9999999999995
21,2.0,2,1200.0,3916.666666666667
36,3.0,3,1374.0,3711.7903930131006
40,1.0,1,630.5,5099.127676447264
8,2.0,3,1033.0,2750.242013552759
41,2.0,2,1200.0,4500.0
11,3.0,3,2017.0,5205.7511155180955
23,2.0,3,1495.0,3500.334448160535
27,2.0,2,1302.0,5261.136712749616
40,1.0,1,905.0,5745.856353591161
10,3.0,3,1350.0,5259.259259259259
12,3.0,3,1620.0,6790.123456790123
7,4.0,4,4800.0,5208.333333333334
36,2.0,2,1000.0,3850.0
34,4.0,3,800.0,11000.0
37,1.0,2,1250.0,4320.0
27,3.0,3,1760.0,6306.818181818181
41,2.0,2,1322.0,5673.2223903177
22,2.0,3,1256.0,3980.891719745223
14,2.0,2,1414.0,5953.323903818954
23,1.0,1,712.0,5398.876404494382
33,5.0,4,2648.0,9497.73413897281
13,2.0,2,1200.0,4083.3333333333335
38,2.0,2,1380.0,3043.4782608695655
13,2.0,2,1088.0,5698.529411764705
12,3.0,3,1414.0,5480.905233380481
27,2.0,2,1185.0,4894.51476793249
40,3.0,3,1200.0,4762.5
29,2.0,3,1130.0,5132.743362831859
19,2.0,3,1850.0,5945.945945945946
3,5.0,3,2582.0,9682.416731216112
19,2.0,2,1100.0,4090.909090909091
40,2.0,3,1451.0,3613.370089593384
23,2.0,2,1330.0,8045.112781954887
37,3.0,3,2127.0,6346.967559943582
36,2.0,3,1173.0,3900.2557544757033
10,2.0,3,1445.0,3875.4325259515567
4,4.0,3,1500.0,15933.333333333332
37,3.0,3,2336.5,4959.982880376631
19,2.0,2,1197.0,4000.0
36,7.0,5,3930.0,8371.501272264632
23,3.0,3,1450.0,4303.448275862069
40,2.0,2,1187.0,3188.7110362257795
41,2.0,2,1036.0,3800.19305019305
19,3.0,3,1275.0,3231.372549019608
31,3.0,4,2010.0,5721.393034825871
37,2.0,2,1265.0,3683.794466403162
34,2.0,3,1300.0,4000.0
37,2.0,2,1276.0,5877.742946708464
40,2.0,2,1216.0,6825.657894736842
32,2.0,2,1162.0,5593.803786574871
40,2.0,2,1301.0,4996.156802459646
40,3.0,3,2500.0,11200.0
7,3.0,3,1208.51,3475.3539482503247
32,2.0,2,1133.0,3390.1147396293027
35,2.0,2,940.0,2700.0
4,2.0,2,1302.5,5200.000000000001
28,4.0,3,2475.0,13171.717171717171
20,2.0,3,1622.0,4932.182490752158
23,3.0,3,1843.0,4612.045577862181
5,2.0,3,1565.0,3700.319488817891
36,2.0,2,1120.0,4464.285714285715
17,2.0,2,880.0,5681.818181818182
25,3.0,3,600.0,15000.0
8,4.0,4,2435.0,4887.063655030801
18,5.0,5,1200.0,8416.666666666666
36,2.0,3,1530.0,3921.5686274509803
24,2.0,2,1105.0,3800.904977375565
12,3.0,3,1630.0,5834.355828220859
3,6.0,6,1200.0,15000.0
0,2.0,2,1000.0,5300.0
38,2.0,3,1737.0,5469.199769717904
40,2.0,3,1330.0,4135.338345864661
33,4.0,4,3730.0,9919.571045576407
12,3.0,3,1459.0,9252.912954078136
37,5.0,4,2259.0,5976.095617529881
19,4.0,7,2700.0,5925.925925925926
8,1.0,2,660.0,2348.4848484848485
33,2.0,3,1800.0,13888.888888888889
33,4.0,4,3100.0,17741.93548387097
41,2.0,2,1405.0,3599.9999999999995
41,1.0,1,602.0,4318.936877076412
19,2.0,3,1500.0,5466.666666666667
32,2.0,2,1151.0,4257.167680278019
4,2.0,2,1200.0,5416.666666666667
37,2.0,2,1265.0,6166.00790513834
36,3.0,3,1700.0,5500.0
32,4.0,4,1200.0,13333.333333333334
36,3.0,3,1403.0,3991.4468995010693
23,2.0,2,1628.0,4176.904176904177
0,3.0,3,1680.0,7440.476190476191
23,2.0,3,1507.0,6303.9150630391505
14,3.0,3,1949.0,6824.012314007183
41,2.0,2,1100.0,5454.545454545454
10,2.0,2,995.0,5005.02512562814
33,4.0,4,3526.0,16959.727736812252
11,2.0,3,1520.0,5921.052631578947
36,2.0,2,1060.0,5188.67924528302
32,2.0,2,1267.0,4289.6606156274665
40,2.0,2,1155.0,4761.9047619047615
4,2.0,2,1240.0,5241.935483870968
40,3.0,2,1355.0,5608.856088560885
40,5.0,4,4075.0,5546.01226993865
32,3.0,3,1550.0,3383.8709677419356
32,2.0,2,1100.0,4545.454545454546
2,4.0,3,2300.0,4434.782608695652
25,1.0,1,540.0,4166.666666666666
1,3.0,3,950.0,13684.21052631579
13,4.0,3,1987.0,8303.975842979366
15,2.0,2,1305.0,5747.126436781609
35,3.0,4,2100.0,5952.380952380952
8,2.0,2,1125.0,2888.8888888888887
38,6.0,6,3600.0,8416.666666666666
8,2.0,2,1165.0,2887.5536480686696
30,2.0,3,1850.0,4756.756756756757
41,2.0,3,1614.0,6195.786864931847
8,2.0,2,919.0,3699.6735582154515
4,3.0,3,1476.0,8468.834688346884
20,4.0,3,2423.0,6603.38423442014
29,2.0,2,1152.0,7812.5
12,3.0,3,1762.0,7548.240635641317
41,3.0,3,1890.0,5714.285714285714
6,2.0,2,1201.0,4995.004163197335
9,2.0,2,1165.0,2600.0
38,4.0,4,1200.0,14916.666666666666
10,1.0,1,635.0,4094.488188976378
40,4.0,4,4000.0,9500.0
20,3.0,3,1819.18,9234.930023417144
32,3.0,3,1751.0,4111.936036550543
37,2.0,2,1148.0,3789.198606271777
11,2.0,2,1300.0,4615.384615384615
16,4.0,4,3000.0,3333.3333333333335
6,2.0,2,1325.0,4905.660377358491
34,2.0,2,700.0,4714.285714285715
0,2.0,3,1675.0,8059.701492537313
38,2.0,2,1160.0,3879.3103448275865
24,3.0,4,1863.0,5636.070853462158
18,5.0,3,3035.0,7248.764415156507
4,6.0,6,1200.0,13333.333333333334
2,3.0,3,1662.0,5415.162454873646
41,3.0,3,1556.0,5526.9922879177375
36,2.0,3,1455.0,6735.395189003436
4,2.0,3,1100.0,4727.272727272727
36,3.0,3,1405.0,3478.291814946619
1,4.0,4,2100.0,4380.952380952382
4,3.0,3,1532.5,5500.163132137031
25,6.0,6,1500.0,10000.0
16,2.0,2,1093.0,2999.085086916743
29,3.0,3,1680.0,6250.0
30,2.0,2,1146.0,4363.001745200698
40,2.0,2,1242.0,5233.494363929147
29,3.0,3,1910.0,6230.366492146597
41,4.0,3,1610.0,5279.503105590063
18,2.0,2,1127.0,5767.524401064774
41,2.0,3,1075.0,3906.9767441860463
7,2.0,2,876.0,3367.579908675799
30,2.0,3,1850.0,4810.810810810811
36,3.0,3,1850.0,7567.567567567568
8,2.0,2,1073.0,5591.798695246971
23,3.0,3,1550.0,4096.774193548387
40,2.0,3,1495.0,4481.605351170569
37,3.0,3,2172.0,3499.9999999999995
40,3.0,3,1548.0,4198.966408268734
40,5.0,4,2856.0,5409.663865546218
9,2.0,2,1031.0,5140.640155189137
14,2.0,3,1250.0,6230.4
11,3.0,3,1985.0,6549.11838790932
36,1.0,1,950.0,4200.0
31,2.0,3,1480.0,5675.675675675676
36,3.0,3,1826.0,7119.386637458927
1,2.0,2,1035.0,3800.0
36,4.0,4,2600.0,3769.230769230769
24,3.0,3,1667.0,5518.896220755849
37,2.0,2,934.0,5888.650963597431
19,3.0,3,909.872467,7620.848252351832
8,2.0,2,1070.0,4392.523364485981
38,2.0,3,1280.0,4687.5
9,2.0,3,1611.0,3000.0
40,3.0,3,1405.0,4128.113879003558
22,3.0,3,1710.0,3508.771929824561
20,3.0,3,2197.0,6190.259444697314
42,3.0,3,1678.0,5490.464839094159
20,2.0,2,1125.0,5777.777777777777
41,1.0,1,651.0,2688.1720430107525
37,2.0,2,1185.0,3713.080168776371
10,2.0,2,1190.0,5714.285714285714
40,5.0,4,2856.0,5549.719887955182
40,2.0,2,1355.0,5387.453874538745
21,1.0,2,1200.0,5416.666666666667
34,4.0,6,1200.0,9166.666666666666
38,2.0,3,1480.0,3918.918918918919
33,2.0,2,1357.0,9579.955784819454
1,2.0,2,909.0,4499.449944994499
28,5.0,4,3000.0,27166.666666666668
32,2.0,2,1306.0,3382.08269525268
41,2.0,3,1484.0,3800.5390835579515
34,2.0,2,1125.0,4177.777777777777
40,5.0,4,2882.0,5482.303955586398
14,4.0,4,2502.0,7194.244604316546
40,1.0,1,750.0,6800.000000000001
29,3.0,3,1600.0,3624.9999999999995
16,2.0,2,1260.0,2777.777777777778
10,2.0,2,1190.0,2850.420168067227
22,3.0,3,1500.0,5000.0
0,2.0,2,1187.0,4970.513900589723
40,2.0,2,1115.0,3099.1031390134526
4,2.0,3,1465.0,3131.0580204778157
27,1.0,1,1500.0,5000.0
11,2.0,3,1255.0,7171.314741035857
9,2.0,2,1065.0,2899.5305164319248
6,2.0,2,1281.0,6791.569086651054
8,2.0,2,1210.0,2066.115702479339
22,2.0,2,1215.0,3539.094650205761
40,2.0,2,1105.0,3619.004524886878
7,2.0,3,1505.0,2790.6976744186045
3,2.0,2,1186.0,5480.607082630691
25,2.0,2,750.0,4733.333333333333
39,2.0,2,1083.0,2585.410895660203
37,2.0,2,1056.0,6439.393939393939
3,3.0,3,1650.0,6121.212121212121
9,3.0,3,1220.0,3000.0000000000005
41,2.0,2,1260.0,4698.412698412699
31,5.0,3,2990.0,7023.411371237457
19,2.0,2,820.0,5487.804878048781
8,2.0,2,1296.0,5015.432098765432
38,2.0,2,1190.0,4500.0
40,2.0,2,1173.0,6564.364876385337
41,2.0,2,1102.0,4718.693284936479
35,2.0,2,913.0,3943.044906900329
16,2.0,3,1176.0,2999.1496598639455
41,2.0,2,1519.0,4279.131007241606
11,2.0,2,1056.0,5681.818181818182
40,3.0,3,1200.0,5700.0
33,3.0,3,2300.0,16043.478260869564
34,2.0,2,1000.0,6200.0
12,3.0,3,1756.0,7460.13667425968
39,2.0,2,965.0,3523.3160621761654
3,2.0,3,1300.0,4230.769230769231
5,1.0,1,644.0,6211.180124223602
40,2.0,2,982.0,3767.8207739307536
22,2.0,2,1225.0,3918.3673469387754
10,2.0,2,1085.0,4239.6313364055295
33,3.0,3,1640.0,13414.634146341465
37,3.0,3,1595.0,6896.551724137931
32,2.0,2,1196.0,3381.2709030100336
41,3.0,3,1859.0,5809.575040344271
40,2.0,2,1118.0,3756.7084078711987
4,2.0,2,1268.0,5441.6403785488965
4,2.0,3,1450.0,6000.0
38,2.0,3,1330.0,4285.714285714285
20,2.0,3,1355.0,4797.047970479705
11,2.0,2,1140.0,3684.210526315789
42,6.0,9,2400.0,11250.0
29,2.0,2,1602.0,6491.885143570537
36,2.0,3,1660.0,6987.951807228917
9,3.0,3,1549.0,5164.622336991608
29,1.0,1,700.0,5428.571428571428
40,2.0,2,1216.0,5674.342105263158
9,2.0,2,1065.0,5270.422535211268
37,3.0,3,1411.0,6601.700921332389
11,2.0,2,1245.0,4979.919678714859
24,3.0,3,1494.0,5488.621151271754
38,6.0,6,1680.0,7440.476190476191
42,2.0,2,1240.0,6451.612903225806
4,5.0,4,2932.0,6650.750341064119
40,5.0,4,3425.0,7299.2700729927
12,3.0,3,1755.0,7407.407407407407
15,2.0,2,1240.0,3543.5483870967737
10,3.0,3,1450.0,5002.758620689656
32,2.0,2,1178.0,6366.72325976231
18,4.0,4,1500.0,12800.0
6,3.0,3,2000.0,4250.0
36,3.0,3,1700.0,6352.941176470587
40,3.0,3,3000.0,13333.333333333334
23,3.0,3,1737.0,4893.494530800231
16,2.0,2,1030.0,4791.26213592233
0,3.0,3,1850.0,8378.378378378378
14,3.0,3,1831.0,6007.646095030039
36,2.0,3,1272.5,3200.0
0,2.0,2,1000.0,6100.0
10,1.0,1,360.0,4694.444444444444
8,2.0,2,1140.0,6221.9298245614045
22,2.0,3,1805.0,4155.124653739612
38,3.0,3,1560.0,4743.589743589743
26,2.0,3,1716.0,6701.6317016317025
12,3.0,3,1864.0,7510.729613733906
10,1.0,1,638.0,5015.673981191222
7,2.0,2,937.0,3201.7075773745996
40,6.0,4,4003.0,13115.163627279542
40,2.0,2,1100.0,3363.636363636364
2,2.0,3,1420.0,5281.69014084507
36,3.0,3,1539.0,5523.066926575698
24,3.0,3,1555.0,5273.311897106109
9,2.0,2,920.0,2826.086956521739
38,2.0,3,1250.0,4000.0
11,2.0,2,1140.0,5087.719298245614
4,3.0,3,1450.0,3034.4827586206898
23,2.0,2,700.0,5010.0
40,3.0,3,1200.0,4666.666666666667
41,2.0,2,1050.0,4285.714285714285
4,2.0,3,1625.0,4615.384615384615
40,5.0,4,2856.0,5514.705882352941
36,2.0,3,1489.0,5507.051712558764
36,2.0,3,1550.0,4500.0
36,1.0,1,539.0,8348.794063079777
36,2.0,3,1186.0,3372.6812816188867
37,2.0,2,1039.0,3801.732435033686
28,3.0,3,2520.0,5952.380952380952
40,2.0,3,1550.0,3200.0
15,3.0,3,1490.0,5302.013422818792
40,4.0,4,4100.0,13414.634146341465
41,2.0,2,1322.0,6051.437216338881
40,3.0,3,2173.0,5890.473999079613
36,2.0,2,1200.0,6250.0
41,2.0,3,1075.0,3348.837209302326
40,3.0,3,1435.0,3135.8885017421603
10,2.0,2,1175.0,5530.212765957447
10,1.0,1,585.0,3589.7435897435894
37,2.0,2,1220.0,3442.6229508196725
33,3.0,3,2500.0,14000.000000000002
36,3.0,3,2145.0,8391.608391608392
4,2.0,2,960.0,6041.666666666667
31,2.0,2,1210.0,6115.702479338843
35,2.0,3,1404.0,3799.85754985755
27,10.0,8,1020.0,15196.078431372547
41,2.0,2,1285.0,4357.976653696498
16,2.0,2,1018.0,4990.176817288801
2,3.0,3,1435.0,3693.3797909407663
3,2.0,2,1181.0,6350.550381033023
25,3.0,3,1741.0,4595.060310166571
19,3.0,3,1750.0,7028.571428571428
39,2.0,2,1120.0,3950.0
26,3.0,3,1500.0,9000.0
9,2.0,2,1140.0,2968.421052631579
3,2.0,2,1105.0,8144.796380090498
8,2.0,2,1200.0,2887.5
40,1.0,1,905.0,6850.828729281768
26,2.0,2,1083.0,9233.610341643584
16,3.0,3,1555.0,4823.151125401929
36,2.0,2,1308.0,4500.0
14,2.0,2,1232.0,7061.688311688312
24,3.0,3,1719.0,10703.89761489238
20,2.0,2,1230.0,6422.764227642276
21,2.0,2,1076.0,6226.7657992565055
8,2.0,2,1096.0,3699.8175182481746
36,2.0,2,1320.0,8712.121212121212
1,3.0,3,1431.5,5031.086273140063
40,2.0,2,1320.0,7519.696969696971
40,4.0,3,2901.0,6549.465701482248
4,3.0,3,1750.0,7428.571428571428
40,4.0,4,2403.0,11235.955056179775
31,3.0,3,1350.0,3500.0000000000005
28,4.0,4,4000.0,27500.000000000004
1,4.0,3,1900.0,4736.842105263158
15,2.0,2,1240.0,5241.935483870968
35,4.0,4,4111.0,9000.243249817564
10,2.0,2,1200.0,4980.0
32,3.0,3,3000.0,2000.0
29,2.0,3,1385.0,4945.848375451264
41,2.0,2,845.0,5088.757396449704
40,2.0,2,1485.0,6498.989898989898
37,2.0,2,1450.0,3931.0344827586205
38,2.0,2,1125.0,4266.666666666667
3,1.0,1,720.0,8333.333333333332
0,2.0,3,1460.0,6849.315068493151
40,3.0,3,1755.0,5754.985754985755
18,2.0,2,1200.0,4166.666666666666
40,5.0,4,4800.0,11458.333333333332
32,2.0,2,1128.0,3546.099290780142
32,2.0,2,1151.0,3388.357949609035
33,8.0,5,7500.0,22666.666666666664
8,2.0,2,1017.0,2654.867256637168
36,2.0,2,920.0,4347.826086956522
5,3.0,3,1933.0,5069.839627521987
5,2.0,2,1200.0,3800.0
40,2.0,3,1608.0,3917.910447761194
24,1.0,1,770.0,5690.909090909091
23,2.0,2,1339.0,6348.020911127706
36,3.0,3,3044.0,6011.826544021024
18,3.0,3,1450.0,4965.51724137931
27,2.0,2,1075.0,4930.232558139535
36,2.0,3,1163.0,5331.040412725709
29,4.0,4,3090.0,10517.79935275081
13,2.0,2,1299.0,7698.229407236336
41,4.0,4,2600.0,6730.7692307692305
21,2.0,2,1140.0,3800.0
23,3.0,3,1900.0,6578.9473684210525
8,2.0,2,1110.0,3599.099099099099
37,2.0,2,1093.0,6230.558096980786
13,2.0,2,1200.0,5000.0
29,3.0,3,1690.0,6863.905325443787
41,2.0,2,1305.0,5977.0114942528735
40,3.0,3,2225.0,6696.6292134831465
7,2.0,2,800.0,3125.0
8,4.0,4,2093.0,4968.944099378881
4,2.0,2,1275.0,5725.490196078432
5,2.0,2,1215.0,3549.794238683128
5,2.0,3,1444.0,4951.523545706371
42,3.0,3,1713.0,6421.48277875073
36,4.0,3,3004.0,5259.65379494008
26,3.0,3,1744.0,11467.88990825688
40,2.0,2,1250.0,6560.000000000001
28,3.0,3,2476.0,13610.662358642972
33,3.0,3,1615.0,10835.9133126935
41,2.0,2,1180.0,4745.762711864407
38,2.0,3,1255.0,3999.2031872509956
8,2.0,2,1025.0,5258.536585365853
36,4.0,3,1877.0,7991.475759190197
7,2.0,2,1200.0,5416.666666666667
36,2.0,2,1115.0,3856.502242152467
31,2.0,2,1171.0,6148.590947907771
14,2.0,2,1232.0,6006.493506493506
23,1.0,1,525.0,5142.857142857143
17,3.0,3,1535.0397790000002,7100.793184070313
